transaction_id,timestamp,store_id,store_city,product_id,product_name,category,unit_price,quantity,total_amount,payment_method
TXN-20260131-21707,2026-01-31T14:00:46.805429,Berlin_01,Berlin,SKU009,Black Sneakers,Sneakers,119.48,1,119.48,Debit Card
TXN-20260131-34637,2026-01-31T16:23:06.805429,Berlin_01,Berlin,SKU003,White T-Shirt,T-Shirt,23.98,2,47.95,Cash
TXN-20260131-97510,2026-01-31T13:14:58.805429,Munich_01,Munich,SKU004,Black Polo,T-Shirt,36.49,1,36.49,Mobile Pay
TXN-20260131-70548,2026-01-31T15:23:55.805429,Online_Store,Online,SKU004,Black Polo,T-Shirt,35.55,2,71.11,Credit Card
TXN-20260131-22180,2026-01-31T11:50:08.805429,Munich_01,Munich,SKU006,Regular Jeans,Jeans,67.15,1,67.15,Credit Card
TXN-20260131-13283,2026-01-31T18:04:03.805429,Munich_01,Munich,SKU013,Party Dress,Dress,146.1,1,146.1,Cash
TXN-20260131-43265,2026-01-31T19:47:32.805429,Online_Store,Online,SKU008,White Sneakers,Sneakers,121.65,2,243.29,Debit Card
TXN-20260131-29162,2026-01-31T12:10:03.805429,Frankfurt_01,Frankfurt,SKU001,Red T-Shirt,T-Shirt,29.92,1,29.92,Cash
TXN-20260131-71532,2026-01-31T11:52:49.805429,Hamburg_02,Hamburg,SKU014,Winter Jacket,Jacket,135.42,1,135.42,Mobile Pay
TXN-20260131-18506,2026-01-31T20:15:18.805429,Hamburg_02,Hamburg,SKU011,Little Black Dress,Dress,85.21,1,85.21,Cash
TXN-20260131-45247,2026-01-31T13:10:24.805429,Frankfurt_01,Frankfurt,SKU011,Little Black Dress,Dress,99.3,1,99.3,Mobile Pay
TXN-20260131-46487,2026-01-31T19:01:50.805429,Berlin_01,Berlin,SKU012,Summer Dress,Dress,76.39,1,76.39,Credit Card
TXN-20260131-79073,2026-01-31T14:40:21.805429,Munich_01,Munich,SKU008,White Sneakers,Sneakers,116.92,1,116.92,Cash
TXN-20260131-21264,2026-01-31T14:18:08.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,116.88,3,350.64,Debit Card
TXN-20260131-71710,2026-01-31T17:12:14.805429,Munich_01,Munich,SKU016,Denim Jacket,Jacket,112.1,1,112.1,Credit Card
TXN-20260131-73244,2026-01-31T18:19:17.805429,Online_Store,Online,SKU010,Running Shoes,Sneakers,99.68,1,99.68,Debit Card
TXN-20260131-93421,2026-01-31T19:38:42.805429,Online_Store,Online,SKU006,Regular Jeans,Jeans,62.63,1,62.63,Cash
TXN-20260131-11652,2026-01-31T18:49:25.805429,Hamburg_02,Hamburg,SKU002,Blue T-Shirt,T-Shirt,27.85,1,27.85,Credit Card
TXN-20260131-12076,2026-01-31T17:23:38.805429,Berlin_01,Berlin,SKU009,Black Sneakers,Sneakers,104.07,2,208.14,Mobile Pay
TXN-20260131-95500,2026-01-31T21:45:50.805429,Berlin_01,Berlin,SKU001,Red T-Shirt,T-Shirt,28.41,2,56.82,Debit Card
TXN-20260131-12936,2026-01-31T17:08:00.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,79.49,2,158.98,Mobile Pay
TXN-20260131-31079,2026-01-31T10:31:32.805429,Frankfurt_01,Frankfurt,SKU004,Black Polo,T-Shirt,38.63,1,38.63,Cash
TXN-20260131-94741,2026-01-31T18:32:26.805429,Online_Store,Online,SKU012,Summer Dress,Dress,70.88,3,212.63,Cash
TXN-20260131-79260,2026-01-31T18:01:04.805429,Hamburg_02,Hamburg,SKU004,Black Polo,T-Shirt,36.22,1,36.22,Mobile Pay
TXN-20260131-19478,2026-01-31T18:02:17.805429,Online_Store,Online,SKU005,Slim Fit Jeans,Jeans,71.23,2,142.47,Credit Card
TXN-20260131-77437,2026-01-31T18:54:12.805429,Berlin_01,Berlin,SKU012,Summer Dress,Dress,68.19,1,68.19,Credit Card
TXN-20260131-54893,2026-01-31T20:03:47.805429,Hamburg_02,Hamburg,SKU012,Summer Dress,Dress,71.82,1,71.82,Cash
TXN-20260131-69124,2026-01-31T11:27:32.805429,Berlin_01,Berlin,SKU013,Party Dress,Dress,133.54,1,133.54,Mobile Pay
TXN-20260131-61224,2026-01-31T14:48:49.805429,Frankfurt_01,Frankfurt,SKU008,White Sneakers,Sneakers,129.87,3,389.6,Cash
TXN-20260131-27362,2026-01-31T13:09:25.805429,Munich_01,Munich,SKU003,White T-Shirt,T-Shirt,24.74,1,24.74,Credit Card
TXN-20260131-76606,2026-01-31T19:15:16.805429,Hamburg_02,Hamburg,SKU011,Little Black Dress,Dress,88.02,3,264.06,Cash
TXN-20260131-57843,2026-01-31T19:54:59.805429,Online_Store,Online,SKU006,Regular Jeans,Jeans,66.46,2,132.92,Debit Card
TXN-20260131-79824,2026-01-31T20:29:21.805429,Online_Store,Online,SKU012,Summer Dress,Dress,74.22,1,74.22,Cash
TXN-20260131-14297,2026-01-31T15:45:45.805429,Frankfurt_01,Frankfurt,SKU010,Running Shoes,Sneakers,87.7,2,175.39,Mobile Pay
TXN-20260131-84413,2026-01-31T18:05:24.805429,Berlin_01,Berlin,SKU012,Summer Dress,Dress,79.49,2,158.99,Credit Card
TXN-20260131-57180,2026-01-31T18:24:34.805429,Hamburg_02,Hamburg,SKU011,Little Black Dress,Dress,87.92,2,175.84,Cash
TXN-20260131-41818,2026-01-31T16:16:32.805429,Frankfurt_01,Frankfurt,SKU016,Denim Jacket,Jacket,112.12,1,112.12,Mobile Pay
TXN-20260131-79369,2026-01-31T21:09:03.805429,Munich_01,Munich,SKU008,White Sneakers,Sneakers,127.0,1,127.0,Mobile Pay
TXN-20260131-63286,2026-01-31T12:11:48.805429,Frankfurt_01,Frankfurt,SKU002,Blue T-Shirt,T-Shirt,28.72,1,28.72,Mobile Pay
TXN-20260131-82153,2026-01-31T17:06:35.805429,Online_Store,Online,SKU016,Denim Jacket,Jacket,111.44,1,111.44,Mobile Pay
TXN-20260131-73489,2026-01-31T20:55:01.805429,Munich_01,Munich,SKU009,Black Sneakers,Sneakers,109.35,2,218.71,Cash
TXN-20260131-47842,2026-01-31T15:43:28.805429,Hamburg_02,Hamburg,SKU003,White T-Shirt,T-Shirt,22.66,1,22.66,Credit Card
TXN-20260131-85498,2026-01-31T20:57:29.805429,Online_Store,Online,SKU006,Regular Jeans,Jeans,69.19,1,69.19,Cash
TXN-20260131-96858,2026-01-31T14:29:16.805429,Hamburg_02,Hamburg,SKU014,Winter Jacket,Jacket,138.41,1,138.41,Debit Card
TXN-20260131-34470,2026-01-31T16:27:57.805429,Berlin_01,Berlin,SKU001,Red T-Shirt,T-Shirt,26.04,2,52.08,Credit Card
TXN-20260131-31977,2026-01-31T17:54:45.805429,Munich_01,Munich,SKU003,White T-Shirt,T-Shirt,21.31,1,21.31,Credit Card
TXN-20260131-74516,2026-01-31T17:21:57.805429,Berlin_01,Berlin,SKU004,Black Polo,T-Shirt,38.91,1,38.91,Mobile Pay
TXN-20260131-13430,2026-01-31T19:23:19.805429,Hamburg_02,Hamburg,SKU007,Ripped Jeans,Jeans,86.31,1,86.31,Debit Card
TXN-20260131-74796,2026-01-31T11:45:53.805429,Frankfurt_01,Frankfurt,SKU003,White T-Shirt,T-Shirt,24.4,1,24.4,Debit Card
TXN-20260131-58234,2026-01-31T12:50:46.805429,Online_Store,Online,SKU005,Slim Fit Jeans,Jeans,74.41,2,148.83,Cash
TXN-20260131-77253,2026-01-31T15:51:32.805429,Munich_01,Munich,SKU010,Running Shoes,Sneakers,95.62,2,191.25,Cash
TXN-20260131-79939,2026-01-31T18:50:59.805429,Frankfurt_01,Frankfurt,SKU008,White Sneakers,Sneakers,120.57,1,120.57,Mobile Pay
TXN-20260131-75332,2026-01-31T15:20:59.805429,Frankfurt_01,Frankfurt,SKU005,Slim Fit Jeans,Jeans,75.11,1,75.11,Mobile Pay
TXN-20260131-80430,2026-01-31T20:35:07.805429,Hamburg_02,Hamburg,SKU007,Ripped Jeans,Jeans,80.95,2,161.9,Cash
TXN-20260131-11948,2026-01-31T18:22:46.805429,Online_Store,Online,SKU003,White T-Shirt,T-Shirt,22.11,1,22.11,Credit Card
TXN-20260131-67925,2026-01-31T18:33:06.805429,Frankfurt_01,Frankfurt,SKU004,Black Polo,T-Shirt,35.95,2,71.9,Mobile Pay
TXN-20260131-53187,2026-01-31T17:02:30.805429,Hamburg_02,Hamburg,SKU016,Denim Jacket,Jacket,127.59,2,255.17,Debit Card
TXN-20260131-74451,2026-01-31T13:46:01.805429,Munich_01,Munich,SKU016,Denim Jacket,Jacket,113.66,1,113.66,Credit Card
TXN-20260131-91191,2026-01-31T18:41:33.805429,Online_Store,Online,SKU001,Red T-Shirt,T-Shirt,26.89,1,26.89,Cash
TXN-20260131-60142,2026-01-31T17:56:15.805429,Online_Store,Online,SKU003,White T-Shirt,T-Shirt,23.38,2,46.76,Credit Card
TXN-20260131-32703,2026-01-31T21:26:12.805429,Berlin_01,Berlin,SKU006,Regular Jeans,Jeans,64.74,2,129.48,Credit Card
TXN-20260131-19567,2026-01-31T12:06:24.805429,Hamburg_02,Hamburg,SKU014,Winter Jacket,Jacket,141.08,2,282.16,Credit Card
TXN-20260131-59389,2026-01-31T20:02:24.805429,Frankfurt_01,Frankfurt,SKU002,Blue T-Shirt,T-Shirt,29.27,2,58.54,Mobile Pay
TXN-20260131-77697,2026-01-31T18:37:21.805429,Berlin_01,Berlin,SKU005,Slim Fit Jeans,Jeans,69.2,1,69.2,Mobile Pay
TXN-20260131-61971,2026-01-31T18:13:11.805429,Berlin_01,Berlin,SKU002,Blue T-Shirt,T-Shirt,26.36,1,26.36,Mobile Pay
TXN-20260131-28419,2026-01-31T20:55:45.805429,Munich_01,Munich,SKU008,White Sneakers,Sneakers,115.85,1,115.85,Credit Card
TXN-20260131-70007,2026-01-31T14:48:41.805429,Berlin_01,Berlin,SKU001,Red T-Shirt,T-Shirt,27.49,1,27.49,Credit Card
TXN-20260131-25132,2026-01-31T18:27:05.805429,Munich_01,Munich,SKU010,Running Shoes,Sneakers,99.86,1,99.86,Credit Card
TXN-20260131-97929,2026-01-31T19:23:45.805429,Online_Store,Online,SKU011,Little Black Dress,Dress,92.3,3,276.89,Credit Card
TXN-20260131-33828,2026-01-31T20:27:39.805429,Berlin_01,Berlin,SKU004,Black Polo,T-Shirt,36.37,2,72.73,Mobile Pay
TXN-20260131-34272,2026-01-31T21:33:53.805429,Berlin_01,Berlin,SKU012,Summer Dress,Dress,69.49,1,69.49,Credit Card
TXN-20260131-19817,2026-01-31T20:32:39.805429,Munich_01,Munich,SKU010,Running Shoes,Sneakers,91.86,1,91.86,Debit Card
TXN-20260131-29884,2026-01-31T12:06:12.805429,Frankfurt_01,Frankfurt,SKU006,Regular Jeans,Jeans,65.12,1,65.12,Debit Card
TXN-20260131-65123,2026-01-31T14:45:58.805429,Online_Store,Online,SKU005,Slim Fit Jeans,Jeans,79.9,1,79.9,Debit Card
TXN-20260131-42978,2026-01-31T20:43:52.805429,Online_Store,Online,SKU003,White T-Shirt,T-Shirt,24.31,1,24.31,Cash
TXN-20260131-54819,2026-01-31T17:13:37.805429,Online_Store,Online,SKU013,Party Dress,Dress,143.05,1,143.05,Debit Card
TXN-20260131-68839,2026-01-31T13:16:11.805429,Frankfurt_01,Frankfurt,SKU007,Ripped Jeans,Jeans,78.03,3,234.09,Debit Card
TXN-20260131-27736,2026-01-31T15:14:55.805429,Hamburg_02,Hamburg,SKU010,Running Shoes,Sneakers,85.73,1,85.73,Cash
TXN-20260131-76548,2026-01-31T21:15:08.805429,Hamburg_02,Hamburg,SKU005,Slim Fit Jeans,Jeans,77.91,1,77.91,Debit Card
TXN-20260131-67152,2026-01-31T13:07:14.805429,Frankfurt_01,Frankfurt,SKU010,Running Shoes,Sneakers,90.14,1,90.14,Cash
TXN-20260131-19283,2026-01-31T12:19:41.805429,Frankfurt_01,Frankfurt,SKU006,Regular Jeans,Jeans,69.4,1,69.4,Mobile Pay
TXN-20260131-80977,2026-01-31T13:33:31.805429,Hamburg_02,Hamburg,SKU004,Black Polo,T-Shirt,34.57,2,69.13,Mobile Pay
TXN-20260131-50321,2026-01-31T20:47:43.805429,Hamburg_02,Hamburg,SKU004,Black Polo,T-Shirt,37.66,1,37.66,Cash
TXN-20260131-93070,2026-01-31T13:38:10.805429,Berlin_01,Berlin,SKU008,White Sneakers,Sneakers,121.44,3,364.33,Debit Card
TXN-20260131-27807,2026-01-31T12:25:11.805429,Berlin_01,Berlin,SKU002,Blue T-Shirt,T-Shirt,27.99,1,27.99,Debit Card
TXN-20260131-73109,2026-01-31T18:33:51.805429,Munich_01,Munich,SKU014,Winter Jacket,Jacket,148.83,1,148.83,Cash
TXN-20260131-16014,2026-01-31T19:31:06.805429,Munich_01,Munich,SKU003,White T-Shirt,T-Shirt,24.34,1,24.34,Debit Card
TXN-20260131-45499,2026-01-31T18:00:31.805429,Munich_01,Munich,SKU003,White T-Shirt,T-Shirt,23.42,1,23.42,Credit Card
TXN-20260131-26714,2026-01-31T21:15:41.805429,Munich_01,Munich,SKU005,Slim Fit Jeans,Jeans,68.98,1,68.98,Debit Card
TXN-20260131-84401,2026-01-31T16:25:03.805429,Berlin_01,Berlin,SKU003,White T-Shirt,T-Shirt,21.74,1,21.74,Debit Card
TXN-20260131-35779,2026-01-31T19:21:22.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,69.38,1,69.38,Cash
TXN-20260131-71947,2026-01-31T17:52:46.805429,Berlin_01,Berlin,SKU007,Ripped Jeans,Jeans,78.06,2,156.12,Cash
TXN-20260131-71824,2026-01-31T19:14:28.805429,Berlin_01,Berlin,SKU013,Party Dress,Dress,143.24,1,143.24,Credit Card
TXN-20260131-29200,2026-01-31T14:44:56.805429,Frankfurt_01,Frankfurt,SKU010,Running Shoes,Sneakers,96.41,3,289.23,Mobile Pay
TXN-20260131-61676,2026-01-31T12:30:08.805429,Munich_01,Munich,SKU008,White Sneakers,Sneakers,127.1,2,254.2,Cash
TXN-20260131-25664,2026-01-31T18:10:18.805429,Frankfurt_01,Frankfurt,SKU009,Black Sneakers,Sneakers,111.0,1,111.0,Debit Card
TXN-20260131-29511,2026-01-31T15:39:15.805429,Frankfurt_01,Frankfurt,SKU009,Black Sneakers,Sneakers,117.93,2,235.86,Debit Card
TXN-20260131-66457,2026-01-31T16:36:28.805429,Frankfurt_01,Frankfurt,SKU009,Black Sneakers,Sneakers,104.96,2,209.92,Mobile Pay
TXN-20260131-82957,2026-01-31T19:21:59.805429,Hamburg_02,Hamburg,SKU016,Denim Jacket,Jacket,112.45,1,112.45,Credit Card
TXN-20260131-36327,2026-01-31T18:38:00.805429,Munich_01,Munich,SKU010,Running Shoes,Sneakers,98.26,2,196.51,Credit Card
TXN-20260131-78827,2026-01-31T18:23:46.805429,Munich_01,Munich,SKU014,Winter Jacket,Jacket,142.35,2,284.69,Cash
TXN-20260131-81462,2026-01-31T18:36:25.805429,Berlin_01,Berlin,SKU004,Black Polo,T-Shirt,37.35,1,37.35,Credit Card
TXN-20260131-55904,2026-01-31T17:49:21.805429,Berlin_01,Berlin,SKU009,Black Sneakers,Sneakers,114.76,2,229.51,Credit Card
TXN-20260131-82691,2026-01-31T16:51:23.805429,Frankfurt_01,Frankfurt,SKU003,White T-Shirt,T-Shirt,21.64,1,21.64,Cash
TXN-20260131-74805,2026-01-31T13:36:23.805429,Munich_01,Munich,SKU003,White T-Shirt,T-Shirt,21.74,1,21.74,Cash
TXN-20260131-58252,2026-01-31T13:57:18.805429,Munich_01,Munich,SKU004,Black Polo,T-Shirt,39.23,2,78.45,Debit Card
TXN-20260131-27873,2026-01-31T18:23:32.805429,Online_Store,Online,SKU003,White T-Shirt,T-Shirt,22.06,1,22.06,Credit Card
TXN-20260131-45252,2026-01-31T17:33:22.805429,Online_Store,Online,SKU011,Little Black Dress,Dress,92.54,1,92.54,Mobile Pay
TXN-20260131-94454,2026-01-31T13:43:37.805429,Online_Store,Online,SKU001,Red T-Shirt,T-Shirt,26.77,1,26.77,Debit Card
TXN-20260131-12914,2026-01-31T20:47:37.805429,Berlin_01,Berlin,SKU002,Blue T-Shirt,T-Shirt,26.84,1,26.84,Debit Card
TXN-20260131-59199,2026-01-31T20:54:04.805429,Frankfurt_01,Frankfurt,SKU010,Running Shoes,Sneakers,92.95,1,92.95,Mobile Pay
TXN-20260131-82966,2026-01-31T18:51:54.805429,Munich_01,Munich,SKU003,White T-Shirt,T-Shirt,23.66,1,23.66,Mobile Pay
TXN-20260131-64466,2026-01-31T19:30:45.805429,Berlin_01,Berlin,SKU010,Running Shoes,Sneakers,91.04,2,182.08,Cash
TXN-20260131-13584,2026-01-31T15:38:35.805429,Online_Store,Online,SKU002,Blue T-Shirt,T-Shirt,28.27,1,28.27,Debit Card
TXN-20260131-25194,2026-01-31T11:18:05.805429,Online_Store,Online,SKU006,Regular Jeans,Jeans,63.59,3,190.78,Debit Card
TXN-20260131-15078,2026-01-31T14:23:41.805429,Hamburg_02,Hamburg,SKU011,Little Black Dress,Dress,94.73,1,94.73,Mobile Pay
TXN-20260131-82275,2026-01-31T15:46:36.805429,Frankfurt_01,Frankfurt,SKU009,Black Sneakers,Sneakers,108.65,1,108.65,Mobile Pay
TXN-20260131-92259,2026-01-31T15:25:00.805429,Online_Store,Online,SKU005,Slim Fit Jeans,Jeans,74.12,1,74.12,Credit Card
TXN-20260131-99101,2026-01-31T15:05:48.805429,Berlin_01,Berlin,SKU016,Denim Jacket,Jacket,111.46,1,111.46,Cash
TXN-20260131-32648,2026-01-31T14:59:12.805429,Hamburg_02,Hamburg,SKU015,Leather Jacket,Jacket,189.81,1,189.81,Cash
TXN-20260131-88825,2026-01-31T17:34:36.805429,Frankfurt_01,Frankfurt,SKU004,Black Polo,T-Shirt,37.1,2,74.2,Debit Card
TXN-20260131-51551,2026-01-31T13:33:48.805429,Online_Store,Online,SKU011,Little Black Dress,Dress,87.8,1,87.8,Debit Card
TXN-20260131-94831,2026-01-31T16:17:37.805429,Online_Store,Online,SKU016,Denim Jacket,Jacket,111.47,3,334.41,Cash
TXN-20260131-44332,2026-01-31T12:00:46.805429,Online_Store,Online,SKU011,Little Black Dress,Dress,90.48,2,180.97,Credit Card
TXN-20260131-97096,2026-01-31T21:53:47.805429,Online_Store,Online,SKU009,Black Sneakers,Sneakers,104.4,1,104.4,Mobile Pay
TXN-20260131-43538,2026-01-31T10:43:33.805429,Hamburg_02,Hamburg,SKU004,Black Polo,T-Shirt,34.66,1,34.66,Debit Card
TXN-20260131-74550,2026-01-31T16:59:49.805429,Berlin_01,Berlin,SKU007,Ripped Jeans,Jeans,85.8,1,85.8,Cash
TXN-20260131-50394,2026-01-31T14:51:11.805429,Frankfurt_01,Frankfurt,SKU009,Black Sneakers,Sneakers,111.1,2,222.2,Mobile Pay
TXN-20260131-44604,2026-01-31T19:37:35.805429,Munich_01,Munich,SKU004,Black Polo,T-Shirt,37.75,1,37.75,Debit Card
TXN-20260131-88439,2026-01-31T18:28:17.805429,Frankfurt_01,Frankfurt,SKU009,Black Sneakers,Sneakers,109.45,1,109.45,Mobile Pay
TXN-20260131-83845,2026-01-31T18:01:08.805429,Hamburg_02,Hamburg,SKU009,Black Sneakers,Sneakers,104.93,1,104.93,Mobile Pay
TXN-20260131-22886,2026-01-31T16:38:36.805429,Hamburg_02,Hamburg,SKU014,Winter Jacket,Jacket,134.85,1,134.85,Credit Card
TXN-20260131-62725,2026-01-31T17:46:40.805429,Munich_01,Munich,SKU002,Blue T-Shirt,T-Shirt,28.94,1,28.94,Credit Card
TXN-20260131-64068,2026-01-31T18:54:52.805429,Berlin_01,Berlin,SKU007,Ripped Jeans,Jeans,80.13,1,80.13,Debit Card
TXN-20260131-57569,2026-01-31T19:38:43.805429,Frankfurt_01,Frankfurt,SKU014,Winter Jacket,Jacket,133.0,2,266.0,Cash
TXN-20260131-15279,2026-01-31T15:35:20.805429,Hamburg_02,Hamburg,SKU003,White T-Shirt,T-Shirt,23.85,2,47.7,Mobile Pay
TXN-20260131-82121,2026-01-31T13:16:48.805429,Munich_01,Munich,SKU007,Ripped Jeans,Jeans,82.87,1,82.87,Credit Card
TXN-20260131-65387,2026-01-31T18:47:07.805429,Online_Store,Online,SKU004,Black Polo,T-Shirt,39.5,1,39.5,Cash
TXN-20260131-75601,2026-01-31T20:04:36.805429,Berlin_01,Berlin,SKU001,Red T-Shirt,T-Shirt,29.18,2,58.36,Credit Card
TXN-20260131-67490,2026-01-31T11:50:52.805429,Munich_01,Munich,SKU002,Blue T-Shirt,T-Shirt,28.06,1,28.06,Cash
TXN-20260131-86636,2026-01-31T18:16:05.805429,Online_Store,Online,SKU007,Ripped Jeans,Jeans,83.17,1,83.17,Credit Card
TXN-20260131-13092,2026-01-31T18:33:47.805429,Berlin_01,Berlin,SKU001,Red T-Shirt,T-Shirt,27.15,1,27.15,Debit Card
TXN-20260131-30182,2026-01-31T20:30:28.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,76.32,2,152.64,Credit Card
TXN-20260131-41533,2026-01-31T15:41:41.805429,Frankfurt_01,Frankfurt,SKU008,White Sneakers,Sneakers,128.37,1,128.37,Credit Card
TXN-20260131-56236,2026-01-31T19:54:11.805429,Frankfurt_01,Frankfurt,SKU002,Blue T-Shirt,T-Shirt,28.81,2,57.61,Credit Card
TXN-20260131-46818,2026-01-31T16:05:02.805429,Frankfurt_01,Frankfurt,SKU005,Slim Fit Jeans,Jeans,69.02,2,138.04,Mobile Pay
TXN-20260131-67839,2026-01-31T12:01:43.805429,Berlin_01,Berlin,SKU013,Party Dress,Dress,135.58,1,135.58,Cash
TXN-20260131-53549,2026-01-31T16:43:05.805429,Frankfurt_01,Frankfurt,SKU014,Winter Jacket,Jacket,149.26,1,149.26,Mobile Pay
TXN-20260131-88244,2026-01-31T18:57:27.805429,Online_Store,Online,SKU015,Leather Jacket,Jacket,183.8,1,183.8,Mobile Pay
TXN-20260131-64921,2026-01-31T18:16:03.805429,Online_Store,Online,SKU004,Black Polo,T-Shirt,36.45,1,36.45,Mobile Pay
TXN-20260131-12986,2026-01-31T19:46:13.805429,Berlin_01,Berlin,SKU007,Ripped Jeans,Jeans,82.2,2,164.4,Cash
TXN-20260131-69698,2026-01-31T14:59:40.805429,Online_Store,Online,SKU011,Little Black Dress,Dress,88.06,1,88.06,Cash
TXN-20260131-97275,2026-01-31T20:04:38.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,121.56,2,243.12,Credit Card
TXN-20260131-32429,2026-01-31T19:45:11.805429,Berlin_01,Berlin,SKU010,Running Shoes,Sneakers,89.63,2,179.26,Cash
TXN-20260131-87766,2026-01-31T20:38:39.805429,Online_Store,Online,SKU007,Ripped Jeans,Jeans,83.31,1,83.31,Mobile Pay
TXN-20260131-91876,2026-01-31T15:43:00.805429,Berlin_01,Berlin,SKU001,Red T-Shirt,T-Shirt,26.89,1,26.89,Debit Card
TXN-20260131-36859,2026-01-31T20:05:27.805429,Online_Store,Online,SKU015,Leather Jacket,Jacket,190.81,1,190.81,Debit Card
TXN-20260131-58241,2026-01-31T19:43:02.805429,Berlin_01,Berlin,SKU016,Denim Jacket,Jacket,110.72,1,110.72,Credit Card
TXN-20260131-98278,2026-01-31T18:31:00.805429,Munich_01,Munich,SKU010,Running Shoes,Sneakers,86.56,1,86.56,Debit Card
TXN-20260131-23619,2026-01-31T20:37:34.805429,Munich_01,Munich,SKU001,Red T-Shirt,T-Shirt,27.67,1,27.67,Debit Card
TXN-20260131-20040,2026-01-31T21:40:10.805429,Munich_01,Munich,SKU002,Blue T-Shirt,T-Shirt,28.68,1,28.68,Credit Card
TXN-20260131-19032,2026-01-31T15:18:22.805429,Frankfurt_01,Frankfurt,SKU014,Winter Jacket,Jacket,137.61,1,137.61,Credit Card
TXN-20260131-57043,2026-01-31T12:05:29.805429,Frankfurt_01,Frankfurt,SKU015,Leather Jacket,Jacket,191.81,1,191.81,Credit Card
TXN-20260131-91021,2026-01-31T19:08:26.805429,Frankfurt_01,Frankfurt,SKU006,Regular Jeans,Jeans,66.34,1,66.34,Cash
TXN-20260131-86388,2026-01-31T16:24:59.805429,Frankfurt_01,Frankfurt,SKU007,Ripped Jeans,Jeans,84.52,2,169.03,Cash
TXN-20260131-63212,2026-01-31T20:31:10.805429,Berlin_01,Berlin,SKU004,Black Polo,T-Shirt,36.71,1,36.71,Debit Card
TXN-20260131-88830,2026-01-31T13:00:20.805429,Berlin_01,Berlin,SKU005,Slim Fit Jeans,Jeans,71.49,1,71.49,Mobile Pay
TXN-20260131-40570,2026-01-31T19:57:31.805429,Frankfurt_01,Frankfurt,SKU006,Regular Jeans,Jeans,60.09,2,120.18,Debit Card
TXN-20260131-92760,2026-01-31T15:12:31.805429,Frankfurt_01,Frankfurt,SKU006,Regular Jeans,Jeans,61.42,1,61.42,Debit Card
TXN-20260131-24525,2026-01-31T18:16:16.805429,Munich_01,Munich,SKU013,Party Dress,Dress,128.66,2,257.33,Mobile Pay
TXN-20260131-31714,2026-01-31T18:53:55.805429,Frankfurt_01,Frankfurt,SKU003,White T-Shirt,T-Shirt,24.94,1,24.94,Debit Card
TXN-20260131-85558,2026-01-31T16:26:39.805429,Frankfurt_01,Frankfurt,SKU011,Little Black Dress,Dress,96.17,1,96.17,Credit Card
TXN-20260131-13701,2026-01-31T17:27:31.805429,Hamburg_02,Hamburg,SKU001,Red T-Shirt,T-Shirt,26.1,1,26.1,Debit Card
TXN-20260131-11544,2026-01-31T17:41:25.805429,Online_Store,Online,SKU004,Black Polo,T-Shirt,36.94,1,36.94,Credit Card
TXN-20260131-68137,2026-01-31T14:14:19.805429,Berlin_01,Berlin,SKU004,Black Polo,T-Shirt,36.38,1,36.38,Mobile Pay
TXN-20260131-46252,2026-01-31T19:03:40.805429,Hamburg_02,Hamburg,SKU016,Denim Jacket,Jacket,120.85,2,241.71,Debit Card
TXN-20260131-42863,2026-01-31T15:26:50.805429,Frankfurt_01,Frankfurt,SKU005,Slim Fit Jeans,Jeans,79.68,3,239.05,Mobile Pay
TXN-20260131-74060,2026-01-31T15:27:10.805429,Munich_01,Munich,SKU006,Regular Jeans,Jeans,63.8,1,63.8,Cash
TXN-20260131-15034,2026-01-31T20:07:56.805429,Frankfurt_01,Frankfurt,SKU001,Red T-Shirt,T-Shirt,25.49,1,25.49,Credit Card
TXN-20260131-42622,2026-01-31T17:24:48.805429,Online_Store,Online,SKU001,Red T-Shirt,T-Shirt,28.21,1,28.21,Credit Card
TXN-20260131-31472,2026-01-31T15:01:59.805429,Berlin_01,Berlin,SKU013,Party Dress,Dress,142.58,1,142.58,Mobile Pay
TXN-20260131-21726,2026-01-31T13:12:43.805429,Munich_01,Munich,SKU015,Leather Jacket,Jacket,193.75,1,193.75,Credit Card
TXN-20260131-10968,2026-01-31T14:15:04.805429,Frankfurt_01,Frankfurt,SKU006,Regular Jeans,Jeans,68.71,1,68.71,Mobile Pay
TXN-20260131-43479,2026-01-31T17:31:14.805429,Hamburg_02,Hamburg,SKU009,Black Sneakers,Sneakers,117.45,2,234.9,Credit Card
TXN-20260131-49636,2026-01-31T20:44:02.805429,Frankfurt_01,Frankfurt,SKU007,Ripped Jeans,Jeans,82.15,1,82.15,Debit Card
TXN-20260131-49125,2026-01-31T13:11:52.805429,Online_Store,Online,SKU005,Slim Fit Jeans,Jeans,74.81,1,74.81,Credit Card
TXN-20260131-95753,2026-01-31T15:50:22.805429,Munich_01,Munich,SKU014,Winter Jacket,Jacket,146.15,2,292.31,Debit Card
TXN-20260131-67954,2026-01-31T16:35:21.805429,Frankfurt_01,Frankfurt,SKU001,Red T-Shirt,T-Shirt,29.21,1,29.21,Mobile Pay
